,T,FH,DD,Q,DR,RH,U,N
2020-05-21 03:00:00+00:00,8.403790504065512,1.124627417303799,78.53824297292704,1.875372582696201,-1.5e-323,-1.5e-323,95.69850792268835,1.8679367e-317
2020-05-21 04:00:00+00:00,11.51420896068467,0.7101493823838325,92.03735626832258,26.704328652536162,-1.5e-323,-1.5e-323,94.40283657522468,3.194194525460148
2020-05-21 05:00:00+00:00,14.471881018050958,1.4608945477762063,104.20298764767631,65.03044902041495,-1.5e-323,-1.5e-323,82.7855202185533,4.105808884286546
2020-05-21 06:00:00+00:00,17.795060282557415,2.230447273888103,138.75372582696218,132.41447803491997,-1.5e-323,-1.5e-323,67.44208698705665,4.174239661227375
2020-05-21 07:00:00+00:00,19.099701933843036,2.3550746911919163,110.65224073575746,189.18701142260144,-1.5e-323,-1.5e-323,61.21163971316855,4.033709064246466
2020-05-21 08:00:00+00:00,20.11216467557341,3.230447273888103,101.8985149087955,237.45805447949812,-1.5e-323,-1.5e-323,53.10581985658439,3.893684791489477
2020-05-21 09:00:00+00:00,21.07607513346946,3.230447273888103,112.95671347463849,271.15940247046467,-1.5e-323,-1.5e-323,53.56089367451284,6.174745985451324
2020-05-21 10:00:00+00:00,22.523463271334265,2.230447273888103,129.02981534833089,299.86955185284853,-1.5e-323,-1.5e-323,44.40149120404817,3.9647719630816596
2020-05-21 11:00:00+00:00,23.184478296898988,2.230447273888103,92.36268003735495,306.5608936745128,-1.5e-323,-1.5e-323,43.7971616782487,3.999493675776023
2020-05-21 12:00:00+00:00,23.85303040608065,2.230447273888103,106.31938477936274,296.33044640062474,-1.5e-323,-1.5e-323,42.50149033078475,7.315782906656231
2020-05-21 13:00:00+00:00,24.921582515262315,2.3550746911919163,131.05819856584276,271.4114973733506,-1.5e-323,-1.5e-323,41.21163971316855,4.965278287305608
2020-05-21 14:00:00+00:00,25.392597453500684,2.230447273888103,104.8850349991335,241.27104305689667,-1.5e-323,-1.5e-323,39.981192439280505,2.5094711078924234
2020-05-21 15:00:00+00:00,25.556791918224633,1.9999999992433746,179.5060282557406,193.3492539613443,-1.5e-323,-1.5e-323,38.25805622602479,1.8679367e-317
2020-05-21 16:00:00+00:00,25.20317943915913,2.3550746911919163,269.0937196068189,139.1840307610318,-1.5e-323,-1.5e-323,37.43910632548716,1.8679367e-317
2020-05-21 17:00:00+00:00,24.00911977353192,1.710149382383804,158.88218820276597,73.55791301294335,-1.5e-323,-1.5e-323,46.54790684364093,1.2631316266249542
2020-05-21 18:00:00+00:00,21.090000087326334,1.3550746911919163,128.1312917068999,26.70716872081414,-1.5e-323,-1.5e-323,56.6449253088081,6.736868373375017
2020-05-21 19:00:00+00:00,17.547119063629566,1.3550746911919163,54.93811139851823,2.769552726111897,-1.5e-323,-1.5e-323,71.94194202744848,7.684217093343754
2020-05-21 20:00:00+00:00,15.738119767886076,1.3550746911919163,101.33428808721146,-1.5e-323,-1.5e-323,-1.5e-323,78.92313446672892,7.684217093343754
2020-05-21 21:00:00+00:00,15.543478029274127,1.0000000045117654,138.4776363055953,-1.5e-323,-1.5e-323,-1.5e-323,78.72611687482521,7.999999986668786
2020-05-21 22:00:00+00:00,16.52868699560466,1.875372582696201,149.81192439280403,-1.5e-323,-1.5e-323,-1.5e-323,70.48552283834351,7.999999986668786
2020-05-21 23:00:00+00:00,16.30144815279735,1.5855219650800336,147.50745165392436,-1.5e-323,-1.5e-323,-1.5e-323,70.62029701824088,7.999999986668786
2020-05-22 00:00:00+00:00,16.715507643771872,2.4608945477761495,143.55074691191908,-1.5e-323,-1.5e-323,-1.5e-323,64.7319376046728,7.999999986668786
2020-05-22 01:00:00+00:00,16.62303066805967,2.4608945477761495,146.0432952579954,-1.5e-323,-1.5e-323,-1.5e-323,64.06820473514517,7.999999986668786
2020-05-22 02:00:00+00:00,16.728971002432473,2.5855219650800336,148.3477679968763,-1.5e-323,-1.5e-323,-1.5e-323,64.00880139141736,7.999999986668786
2020-05-22 03:00:00+00:00,16.776941213282043,2.3550746911919163,153.55074691191908,1.875372582696201,-1.5e-323,-1.5e-323,66.94357731784135,7.999999986668786
2020-05-22 04:00:00+00:00,17.45389648589324,2.5855219650800336,154.79702108495718,13.330446400624737,-1.5e-323,-1.5e-323,67.23342793545748,7.999999986668786
2020-05-22 05:00:00+00:00,18.522448595074877,2.710149382383804,169.99999992636702,26.959404216991437,-1.5e-323,-1.5e-323,64.31745956975283,7.999999986668786
2020-05-22 06:00:00+00:00,19.46577715463883,2.8347767996876314,168.9418014341568,42.85791039315336,-1.5e-323,-1.5e-323,64.31745956975283,7.999999986668786
2020-05-22 07:00:00+00:00,20.681298857739854,2.8347767996876314,172.4925483460761,49.30865817833569,-1.5e-323,-1.5e-323,62.2304472738881,7.999999986668786
2020-05-22 08:00:00+00:00,21.34549332246371,3.6043295257995,172.4925483460761,55.79822586284217,-1.5e-323,-1.5e-323,64.31745956975283,7.999999986668786
2020-05-22 09:00:00+00:00,23.16377592077839,3.9594042169914303,190.65224073575746,124.3246256707771,-1.5e-323,-1.5e-323,58.953583487143646,7.999999986668786
2020-05-22 10:00:00+00:00,24.171611070552302,4.314478908183347,211.49255707870975,131.5434402176038,-1.5e-323,-1.5e-323,57.37104218363329,7.999999986668786
2020-05-22 11:00:00+00:00,24.22029789150428,5.295671347463895,238.15969238968137,172.55224160902026,-1.5e-323,-1.5e-323,52.085377005471855,7.999999986668786
2020-05-22 12:00:00+00:00,22.505088313889374,6.728956943103356,274.1447803492001,111.01042794917657,-1.5e-323,-1.5e-323,58.872391921126564,7.999999986668786
2020-05-22 13:00:00+00:00,18.97056740237116,6.065224073575735,275.2029789150428,60.19524170821842,-1.5e-323,-1.5e-323,70.65074603865583,7.999999986668786
2020-05-22 14:00:00+00:00,18.208403163429523,5.623137086519023,251.65223200312357,58.599722306470426,0.35014903307848044,1.5202978915042848,73.41447803492002,7.999999986668786
2020-05-22 15:00:00+00:00,19.366657293780563,6.498509669215196,235.85521965080034,114.46253857080319,-1.5e-323,-1.5e-323,64.64208524052998,7.999999986668786
2020-05-22 16:00:00+00:00,19.12492548346076,7.084031634295229,249.81192439280585,115.19134618798125,-1.5e-323,-1.5e-323,56.23775396820372,7.772096410293429
2020-05-22 17:00:00+00:00,18.88941801434157,5.959404216991437,244.60894547776252,51.54223543971875,-1.5e-323,-1.5e-323,49.717456076699364,7.999999986668786
2020-05-22 18:00:00+00:00,17.9094178396889,4.834776799687631,235.85521965080034,22.47253600747149,-1.5e-323,-1.5e-323,53.617456949962786,7.999999986668786
2020-05-22 19:00:00+00:00,16.413761424817565,4.663732869527507,252.89850617616116,2.999999989300948,-1.5e-323,-1.5e-323,41.8770078730895,7.543686496362831
2020-05-22 20:00:00+00:00,16.040865730507235,3.9129877041352756,246.44925308808092,-1.5e-323,-1.5e-323,-1.5e-323,39.998654628823715,7.999999986668786
2020-05-22 21:00:00+00:00,15.195358348714365,3.2680623953270924,241.84030761031772,-1.5e-323,-1.5e-323,-1.5e-323,45.47253600747126,7.999999986668786
2020-05-22 22:00:00+00:00,14.236089542103961,2.853584360407183,234.14478034919966,-1.5e-323,-1.5e-323,-1.5e-323,52.30149207731142,7.999999986668786
2020-05-22 23:00:00+00:00,14.05449261820715,2.853584360407183,221.24627417303805,-1.5e-323,-1.5e-323,-1.5e-323,54.385523711606766,7.999999986668786
2020-05-23 00:00:00+00:00,14.256671440436044,3.3738822519113683,234.60894547776252,-1.5e-323,-1.5e-323,-1.5e-323,57.055077310981915,7.999999986668786
2020-05-23 01:00:00+00:00,13.86507460386558,3.4797021084957223,235.85521965080034,-1.5e-323,-1.5e-323,-1.5e-323,62.082686263118376,7.999999986668786
2020-05-23 02:00:00+00:00,13.658552196508001,3.4797021084957223,244.60894547776252,-1.5e-323,-1.5e-323,-1.5e-323,68.55656764176706,7.999999986668786
2020-05-23 03:00:00+00:00,13.371014938238384,3.4797021084957223,242.30447273888126,1.0000000045117654,-1.5e-323,-1.5e-323,73.78119418580718,7.999999986668786
2020-05-23 04:00:00+00:00,13.475656589524021,3.124627417303799,241.05819856584276,9.544926182071436,-1.5e-323,-1.5e-323,78.83477679968762,7.999999986668786
2020-05-23 05:00:00+00:00,14.204641651285613,4.124627417303799,253.36267130472424,42.211639713168665,-1.5e-323,-1.5e-323,74.41866347437463,7.999999986668786
2020-05-23 06:00:00+00:00,14.46043295257995,4.710149382383861,251.05819856584367,66.83193673140951,-1.5e-323,-1.5e-323,74.20283832175141,7.999999986668786
2020-05-23 07:00:00+00:00,15.136806152206375,5.479702108495715,240.65224073575746,102.40851671178098,-1.5e-323,-1.5e-323,68.33044640062474,7.684217093343754
2020-05-23 08:00:00+00:00,15.646387520934582,6.7101493823838325,253.55074691191908,128.04506240904618,-1.5e-323,-1.5e-323,57.14343497802338,7.684217093343754
2020-05-23 09:00:00+00:00,16.28535843604071,6.479702108495719,251.24627417303805,179.7831193954171,-1.5e-323,-1.5e-323,54.04059578300857,6.280554869737898
2020-05-23 10:00:00+00:00,17.165791213967992,7.479702108495719,253.55074691191908,261.5438619974775,-1.5e-323,-1.5e-323,48.17104393016018,5.175758633899363
2020-05-23 11:00:00+00:00,17.257970123523236,7.710149382383804,267.69552726111897,262.56223904568924,-1.5e-323,-1.5e-323,46.355074691191916,5.859469403019077
2020-05-23 12:00:00+00:00,17.62246265440404,7.834776799687631,252.3044727388815,255.18801304090994,-1.5e-323,-1.5e-323,43.821789968815665,3.543686496362838
2020-05-23 13:00:00+00:00,16.574194377397532,7.834776799687631,258.75372582696195,202.31029346872901,-1.5e-323,-1.5e-323,49.336267130472436,4.315782906656231
2020-05-23 14:00:00+00:00,16.93114982466136,7.710149382383804,265.2029789150428,174.53463882618627,-1.5e-323,-1.5e-323,48.14641563959293,4.912120683050347
2020-05-23 15:00:00+00:00,16.750433039906287,7.1898514908795335,260.0000001299169,147.10164314976282,-1.5e-323,-1.5e-323,46.81014850912047,6.2279035897065995
2020-05-23 16:00:00+00:00,17.282895606984,7.1898514908795335,256.4492530880809,116.58701666218212,-1.5e-323,-1.5e-323,46.56671440436048,6.771590086069438
2020-05-23 17:00:00+00:00,16.22898506176162,7.1898514908795335,257.50745165392414,67.68538049852532,-1.5e-323,-1.5e-323,51.21746044301631,1.456313503637169
2020-05-23 18:00:00+00:00,15.22710430568967,6.9999999913975754,248.75372582696195,33.97239104786331,-1.5e-323,-1.5e-323,55.99999995559068,0.6842170933437544
2020-05-23 19:00:00+00:00,14.415223636944049,6.249254834607626,248.75372582696195,3.289850617616139,-1.5e-323,-1.5e-323,58.12462741730381,2.2268909412586027
2020-05-23 20:00:00+00:00,13.464656059920117,4.834776799687631,221.71043930159976,-1.5e-323,-1.5e-323,-1.5e-323,64.97821177771101,4.35050461935063
2020-05-23 21:00:00+00:00,12.873939362491342,4.189851490879505,200.506019523109,-1.5e-323,-1.5e-323,-1.5e-323,70.7013479909665,6.77260273451742
2020-05-23 22:00:00+00:00,12.343073544657841,4.710149382383861,230.46416512856194,-1.5e-323,-1.5e-323,-1.5e-323,75.36508086049412,5.14154324542892
2020-05-23 23:00:00+00:00,12.419730751112013,4.355074691191916,202.34632713342944,-1.5e-323,-1.5e-323,-1.5e-323,78.15060107904765,7.316289230880216
2020-05-24 00:00:00+00:00,12.460298415462319,4.710149382383861,239.40596656271964,-1.5e-323,-1.5e-323,-1.5e-323,77.568059775537,7.228409913930562
2020-05-24 01:00:00+00:00,12.201746218954327,4.834776799687631,249.4059665627201,-1.5e-323,-1.5e-323,-1.5e-323,77.23179264506416,3.806311798763815
2020-05-24 02:00:00+00:00,11.670298328135942,4.710149382383861,240.65224073575746,-1.5e-323,-1.5e-323,-1.5e-323,79.06656944475208,6.772096410293429
2020-05-24 03:00:00+00:00,11.191164233295865,3.834776799687617,242.95671347463758,1.9999999992433746,-1.5e-323,-1.5e-323,81.92313446672892,5.877398970355955
2020-05-24 04:00:00+00:00,12.03667161508875,3.7101493823838325,239.40596656271964,23.650746038655825,-1.5e-323,-1.5e-323,77.57388050538475,2.140530596980927
2020-05-24 05:00:00+00:00,13.29000008732633,5.479702108495715,242.95671347463758,75.41447803492002,-1.5e-323,-1.5e-323,72.11880668745607,5.31679555510425
2020-05-24 06:00:00+00:00,14.027686378674431,5.834776799687617,261.05819856584276,111.26849290783593,-1.5e-323,-1.5e-323,68.95358348714365,7.087879316949653
2020-05-24 07:00:00+00:00,14.298835854030443,6.124627417303799,262.30447273888126,109.80431904663874,-1.5e-323,-1.5e-323,68.37970298175907,7.999999986668786
2020-05-24 08:00:00+00:00,12.67449244355447,5.479702108495715,252.3044727388815,58.350889251737044,0.36101502556471843,3.1680632685904584,81.40433127232632,7.999999986668786
2020-05-24 09:00:00+00:00,12.571014938238381,5.355074691191916,252.3044727388815,71.65641744257846,0.9769552726111854,10.368061522063726,89.76955272611187,7.999999986668786
2020-05-24 10:00:00+00:00,13.023044727388811,5.7101493823838325,255.85521965080034,65.02015293189652,0.8018807560719523,4.517317229934747,89.78836028683145,7.999999986668786
2020-05-24 11:00:00+00:00,12.96595474300733,5.479702108495715,254.6089454777616,63.45819507278952,0.42216458824708525,1.912987704135162,90.74194377397521,7.999999986668786
2020-05-24 12:00:00+00:00,13.398403250755859,5.479702108495715,268.15969238968137,54.4899981970143,0.520581898332094,4.376862913480977,90.43626625720904,7.999999986668786
2020-05-24 13:00:00+00:00,14.53985105424786,5.7101493823838325,271.7104393016007,91.73073282678706,0.3455073817928529,3.6855210918166534,85.84492356228134,7.999999986668786
2020-05-24 14:00:00+00:00,14.417388399843816,5.295671347463895,277.1014938238384,68.75330404708757,0.19347759264242015,3.2246265440404045,85.72029614497751,7.999999986668786
2020-05-24 15:00:00+00:00,14.756089367451285,4.940596656271907,282.30447273888103,54.87835324426567,0.12898506176161462,0.6449253088080695,80.76955272611187,7.999999986668786
2020-05-24 16:00:00+00:00,13.834208786032022,5.460894547776263,310.4059578300857,23.385664304898,0.12680623953271208,2.1840307610318064,84.2028383217513,7.999999986668786
2020-05-24 17:00:00+00:00,13.424208873358339,3.815969238968137,284.60894547776206,11.239248665305468,0.6053582613880337,11.088357667041237,89.65209140983211,7.999999986668786
2020-05-24 18:00:00+00:00,13.303044902041478,4.230447273888103,268.15969238968137,6.211639713168552,0.01246274173038131,0.1246274173038131,89.98835854030472,7.999999986668786
2020-05-24 19:00:00+00:00,13.151313179048032,3.3550746911919163,261.7104393016007,1.0000000045117654,0.049850966921518136,0.8723919211265638,91.38104835293552,7.543686496362831
2020-05-24 20:00:00+00:00,12.977537345595955,3.585521965079977,261.7104393016007,-1.5e-323,0.01246274173038131,0.1246274173038131,92.01298683087157,7.999999986668786
2020-05-24 21:00:00+00:00,13.007104480342335,3.3550746911919163,262.9567134746385,-1.5e-323,-1.5e-323,-1.5e-323,91.53328472237604,7.999999986668786
2020-05-24 22:00:00+00:00,12.919567222072729,3.230447273888103,261.8985149087953,-1.5e-323,-1.5e-323,-1.5e-323,91.51447716165671,7.999999986668786
2020-05-24 23:00:00+00:00,12.81956722207272,3.230447273888103,259.40596656271964,-1.5e-323,-1.5e-323,-1.5e-323,91.15940247046467,7.999999986668786
2020-05-25 00:00:00+00:00,12.796522494683913,3.230447273888103,209.48967535181146,-1.5e-323,-1.5e-323,-1.5e-323,90.5144771616566,7.999999986668786
2020-05-25 01:00:00+00:00,12.796522494683913,3.230447273888103,284.01491204048125,-1.5e-323,-1.5e-323,-1.5e-323,90.38984974435277,7.999999986668786
2020-05-25 02:00:00+00:00,12.814925570787098,3.4608945477762063,291.8985149087955,-1.5e-323,-1.5e-323,-1.5e-323,89.85074429212898,7.999999986668786
2020-05-25 03:00:00+00:00,13.001880756071955,2.5855219650800336,303.5507469119192,1.0000000045117654,-1.5e-323,-1.5e-323,88.62611774808863,7.999999986668786
2020-05-25 04:00:00+00:00,13.083477679968762,2.3550746911919163,308.75372582696207,9.498509669215196,-1.5e-323,-1.5e-323,88.28985061761622,7.999999986668786
2020-05-25 05:00:00+00:00,13.694059665627194,2.5855219650800336,309.99999973065064,31.98403250755868,-1.5e-323,-1.5e-323,86.41447803491997,5.19267555278816
2020-05-25 06:00:00+00:00,14.543626625720902,3.4608945477762063,318.75372582696195,106.00283133564471,-1.5e-323,-1.5e-323,79.85358436040713,6.596337776394108
2020-05-25 07:00:00+00:00,15.364194464723852,3.585521965079977,335.2029789150428,112.69198422638328,-1.5e-323,-1.5e-323,75.93477592642427,4.877905294579943
2020-05-25 08:00:00+00:00,16.194059665627194,3.585521965079977,321.2462741730383,180.61405450851817,-1.5e-323,-1.5e-323,68.89418014341572,7.456313503637169
2020-05-25 09:00:00+00:00,16.197821177771083,3.585521965079977,331.6522320031236,118.0364816424717,-1.5e-323,-1.5e-323,69.43626625720907,7.999999986668786
2020-05-25 10:00:00+00:00,16.684059752953544,4.230447273888103,337.69552726111897,153.38275494224945,-1.5e-323,-1.5e-323,65.95358348714376,7.368434186687523
2020-05-25 11:00:00+00:00,17.268836116009474,3.585521965079977,327.28956943103276,163.74152199410037,-1.5e-323,-1.5e-323,61.875372582696194,7.140530596980927
2020-05-25 12:00:00+00:00,17.8452093156359,4.230447273888103,336.0432952579954,205.84180230742004,-1.5e-323,-1.5e-323,60.455073817928564,5.141036921204915
2020-05-25 13:00:00+00:00,17.842193405516127,4.230447273888103,342.30447273888103,180.79376796943836,-1.5e-323,-1.5e-323,59.36806152206361,3.965278287305594
2020-05-25 14:00:00+00:00,17.55173172299348,4.355074691191916,336.0432952579954,140.4888647180469,-1.5e-323,-1.5e-323,59.704328652536105,4.561616063699773
2020-05-25 15:00:00+00:00,17.874492443554473,4.355074691191916,340.65224073575746,148.32348345917853,-1.5e-323,-1.5e-323,57.479702108495715,5.228916238154625
2020-05-25 16:00:00+00:00,17.32376133749122,3.7101493823838325,314.0759312047885,143.91524793397912,-1.5e-323,-1.5e-323,59.834776799687646,3.736362049150898
2020-05-25 17:00:00+00:00,16.670432865253623,3.4797021084957223,351.24627417303805,81.62313708651891,-1.5e-323,-1.5e-323,60.95940421699143,0.6837107691197843
2020-05-25 18:00:00+00:00,15.143328559563926,2.4797021084957187,266.44494796298386,30.39268981263092,-1.5e-323,-1.5e-323,67.58552196508,1.8679367e-317
2020-05-25 19:00:00+00:00,13.448970827779817,1.3550746911919163,16.44925308808081,3.4797021084957223,-1.5e-323,-1.5e-323,74.40149120404817,0.6315658133124487
2020-05-25 20:00:00+00:00,10.363761861449255,0.4797021084957187,4.0747125366451655,-1.5e-323,-1.5e-323,-1.5e-323,91.55507294466508,2.894697439937545
2020-05-25 21:00:00+00:00,9.296508435354767,0.35507469119191626,56.0691872736661,-1.5e-323,-1.5e-323,-1.5e-323,94.80432777927274,0.5436864963628238
2020-05-25 22:00:00+00:00,8.613030755386006,0.35507469119191626,47.142126401102814,-1.5e-323,-1.5e-323,-1.5e-323,94.86955185284853,1.8679367e-317
2020-05-25 23:00:00+00:00,8.104627591956472,1.0000000045117654,82.24626544040348,-1.5e-323,-1.5e-323,-1.5e-323,97.0129868308718,2.0352280369183973
2020-05-26 00:00:00+00:00,7.45723945409167,0.35507469119191626,47.42992602172808,-1.5e-323,-1.5e-323,-1.5e-323,97.93477592642432,3.8941911157134683
2020-05-26 01:00:00+00:00,6.7117320722988225,0.35507469119191626,15.228664592354107,-1.5e-323,-1.5e-323,-1.5e-323,98.16522320031237,5.492047864779579
2020-05-26 02:00:00+00:00,6.027672319345292,0.1246274173038131,68.19071160688145,-1.5e-323,-1.5e-323,-1.5e-323,98.64492530880808,8.456313503637165
2020-05-26 03:00:00+00:00,5.971582951894003,0.35507469119191626,-0.19068113461253233,3.6449253088080837,-1.5e-323,-1.5e-323,98.64492530880808,7.999999986668786
2020-05-26 04:00:00+00:00,7.5463594022762805,0.35507469119191626,89.99999995406957,23.30567751676608,-1.5e-323,-1.5e-323,96.68552109181664,7.999999986668786
2020-05-26 05:00:00+00:00,10.400866079812573,1.5855219650800336,111.8985149087955,75.32328029960081,-1.5e-323,-1.5e-323,90.57970123523239,7.999999986668786
2020-05-26 06:00:00+00:00,12.131149824661378,2.230447273888103,83.01492077311559,140.49566960093713,-1.5e-323,-1.5e-323,82.21163971316867,4.508964783668432
2020-05-26 07:00:00+00:00,13.567239366765335,1.9999999992433746,114.01491204048216,194.81014850912047,-1.5e-323,-1.5e-323,75.43626625720904,4.088385641173659
2020-05-26 08:00:00+00:00,15.696522494683926,1.3550746911919163,,242.31582427935973,-1.5e-323,-1.5e-323,68.75074516539237,5.3157829066562385
2020-05-26 09:00:00+00:00,17.217388399843813,1.0000000045117654,80.19849626152018,280.67089897055166,-1.5e-323,-1.5e-323,63.2840298877685,4.262118978177
2020-05-26 10:00:00+00:00,18.583179613811808,1.875372582696201,100.2178822228907,308.2246265440404,-1.5e-323,-1.5e-323,55.24343410476001,4.911614358826284
2020-05-26 11:00:00+00:00,19.88259754082705,1.9999999992433746,231.70986105188422,317.763731996264,-1.5e-323,-1.5e-323,51.99999997990017,2.4383839363002835
2020-05-26 12:00:00+00:00,20.56101502556473,1.9999999992433746,142.01633543866046,309.99417927015224,-1.5e-323,-1.5e-323,46.36089542103957,1.947348719968744
2020-05-26 13:00:00+00:00,21.379418101667902,1.9999999992433746,291.365500635824,285.7449244355447,-1.5e-323,-1.5e-323,41.92178909555241,6.404674872053874
2020-05-26 14:00:00+00:00,21.816224253874296,1.9999999992433746,123.56569388293428,245.12270220769642,-1.5e-323,-1.5e-323,41.81596923896808,6.860482051466988
2020-05-26 15:00:00+00:00,21.36101502556472,2.3550746911919163,161.5373106654224,204.50865643180896,-1.5e-323,-1.5e-323,43.492688939367554,7.087372992725662
2020-05-26 16:00:00+00:00,21.27377583345205,1.4797021084957152,60.878406276948226,126.75522052406359,-1.5e-323,-1.5e-323,45.63612391739093,7.543686496362831
2020-05-26 17:00:00+00:00,20.97725333876815,1.4797021084957152,-258.8364304190327,93.70148858425807,-1.5e-323,-1.5e-323,47.68254043024706,6.596844100618096
2020-05-26 18:00:00+00:00,19.110581985658435,1.710149382383804,116.65979392998997,39.617316356671154,-1.5e-323,-1.5e-323,63.37104218363331,3.736868373375046
2020-05-26 19:00:00+00:00,15.800149469710163,0.9405966562718504,111.26722417659039,4.0000000007853735,-1.5e-323,-1.5e-323,74.50283570196143,1.8679367e-317
2020-05-26 20:00:00+00:00,13.818836552641187,0.9405966562718504,266.94181889942365,-1.5e-323,-1.5e-323,-1.5e-323,83.92313446672915,2.754166842956522
2020-05-26 21:00:00+00:00,12.78244894438025,1.3550746911919163,309.00000873263343,-1.5e-323,-1.5e-323,-1.5e-323,87.11880668745607,2.526263253249965
2020-05-26 22:00:00+00:00,12.17780729309463,0.4797021084957187,96.3719943093638,-1.5e-323,-1.5e-323,-1.5e-323,93.09999912673663,4.3494919709027045
2020-05-26 23:00:00+00:00,11.350702987404958,0.35507469119191626,310.18807560719506,-1.5e-323,-1.5e-323,-1.5e-323,96.20581898332095,2.139011624308978
2020-05-27 00:00:00+00:00,10.493314936866481,1.3550746911919163,280.7104480342332,-1.5e-323,-1.5e-323,-1.5e-323,96.97537170943275,3.2815675181857955
2020-05-27 01:00:00+00:00,9.781434268120876,0.5855219650800336,85.34193671323737,-1.5e-323,-1.5e-323,-1.5e-323,97.09999912673663,2.9825767568871697
2020-05-27 02:00:00+00:00,9.498538661136891,0.9405966562718504,285.5074691191912,-1.5e-323,-1.5e-323,-1.5e-323,98.02178822228905,4.684217093343769
2020-05-27 03:00:00+00:00,9.215643054152878,1.3550746911919163,293.20299638031065,2.230447273888103,-1.5e-323,-1.5e-323,98.1464156395929,3.5953251279461256
2020-05-27 04:00:00+00:00,11.81737434051469,1.3550746911919163,330.65224073575746,27.894180143415667,-1.5e-323,-1.5e-323,96.43626625720904,6.402649575157909
2020-05-27 05:00:00+00:00,13.221149911987716,1.710149382383804,326.5074603865569,72.79418101667906,-1.5e-323,-1.5e-323,88.31745956975294,2.682698120671944
2020-05-27 06:00:00+00:00,14.777955889541431,2.5855219650800336,343.5507469119191,117.19658707939561,-1.5e-323,-1.5e-323,80.07402546499293,2.139011624308978
2020-05-27 07:00:00+00:00,16.715642180889517,2.710149382383804,308.8729522897411,186.19567222072703,-1.5e-323,-1.5e-323,65.75074516539237,3.42159179094277
2020-05-27 08:00:00+00:00,17.99101476358571,3.3550746911919163,331.71043930159703,230.10149382383838,-1.5e-323,-1.5e-323,63.98701316912843,2.27954222128983
2020-05-27 09:00:00+00:00,18.096657031801556,3.7101493823838325,349.99999973890743,224.3692750325822,-1.5e-323,-1.5e-323,64.26387695587255,4.139517948532955
2020-05-27 10:00:00+00:00,18.919836296308063,3.7101493823838325,355.20297891504276,268.83555106506356,-1.5e-323,-1.5e-323,60.07104480342343,4.034721712694406
2020-05-27 11:00:00+00:00,19.031582427935973,3.7101493823838325,342.4925483460761,275.6976468976718,-1.5e-323,-1.5e-323,55.84357819110505,4.053663928479239
2020-05-27 12:00:00+00:00,19.357686116695426,3.7101493823838325,319.40596656271964,225.9912160738495,-1.5e-323,-1.5e-323,56.2710430568967,4.790025977630307
2020-05-27 13:00:00+00:00,19.88290966631314,4.124627417303799,339.40596656271964,256.8328603227128,-1.5e-323,-1.5e-323,54.566714404360596,3.3152765824322614
2020-05-27 14:00:00+00:00,18.95928286593955,4.355074691191916,349.81192439280585,205.25272857497112,-1.5e-323,-1.5e-323,55.41731810319811,1.0000000004539547
2020-05-27 15:00:00+00:00,19.08826792770118,4.585521965079977,263.9523996169155,172.22434535745742,-1.5e-323,-1.5e-323,54.943436724550054,5.088385641173659
2020-05-27 16:00:00+00:00,18.04028365752248,4.940596656271907,56.982267361054255,133.22612124114198,-1.5e-323,-1.5e-323,59.255075564455296,1.5968441006180925
2020-05-27 17:00:00+00:00,16.460851496525436,5.479702108495715,31.058198565843213,88.67671970039964,-1.5e-323,-1.5e-323,59.31447890818335,3.0531576042552615
2020-05-27 18:00:00+00:00,14.83274657390551,4.834776799687631,25.855219650800336,37.26224166547922,-1.5e-323,-1.5e-323,57.01000616930219,7.456313503637169
2020-05-27 19:00:00+00:00,13.71840307610318,3.834776799687617,33.550746911919305,4.769552726111868,-1.5e-323,-1.5e-323,56.06522407357579,7.368434186687523
2020-05-27 20:00:00+00:00,12.782015467842285,4.249254834607569,30.00000010336235,-1.5e-323,-1.5e-323,-1.5e-323,58.57253513420824,6.174745985451324
2020-05-27 21:00:00+00:00,11.392597453500684,3.3738822519113683,37.69552726111897,-1.5e-323,-1.5e-323,-1.5e-323,65.92760982540017,2.0516386315831596
2020-05-27 22:00:00+00:00,10.283896223914269,2.7289569431033556,44.144780349199664,-1.5e-323,-1.5e-323,-1.5e-323,71.49432422976042,1.8679367e-317
2020-05-27 23:00:00+00:00,9.350269510867008,2.373882251911425,26.637328695275755,-1.5e-323,-1.5e-323,-1.5e-323,77.36969681245637,1.8679367e-317
2020-05-28 00:00:00+00:00,8.58201546784224,2.249254834607626,28.941801434156332,-1.5e-323,-1.5e-323,-1.5e-323,80.80298240809634,1.8679367e-317
2020-05-28 01:00:00+00:00,8.243328559563935,2.4797021084957187,32.49254834607609,-1.5e-323,-1.5e-323,-1.5e-323,82.75656589523999,1.8679367e-317
2020-05-28 02:00:00+00:00,7.347090071707839,1.4797021084957152,22.49254834607609,-1.5e-323,-1.5e-323,-1.5e-323,87.04641651285624,1.8679367e-317
2020-05-28 03:00:00+00:00,7.068239983695548,1.4797021084957152,231.7671533408211,3.6449253088080837,-1.5e-323,-1.5e-323,89.71313004395313,1.8679367e-317
2020-05-28 04:00:00+00:00,9.25607530812215,1.4797021084957152,244.07162607970895,35.16522320031237,-1.5e-323,-1.5e-323,85.85656502197668,1.8679367e-317
